review_text,processed_text,predictions
Program makan siang gratis yg katanya untuk perbaikan gizi jg berubah jadi program harus bersyukur basi ga basi makan aja dek Keracunan? Harus bersyukur ya dek udh dikasih makan gratis. Ga boleh ngeluh. Makanan basi? Telen aja dek ,program makan siang gratis yang kata untuk baik gizi juga ubah jadi program harus syukur basi tidak basi makan saja adik racun harus syukur iya adik sudah kasih makan gratis tidak boleh ngeluh makan basi telen saja adik,Negatif
Seharusnya gerindra juga sadar dan berkaca diri sih Program Makan Siang Bergizi Gratis juga masih banyak sop yg salah misalnya keracunan (daging belum matang) dan makanan nya tidak sesuai selera dengan lidah siswa terutama di kota dst taukan pastinya?,harus gerindra juga sadar dan kaca diri sih program makan siang gizi gratis juga masih banyak sop yang salah misal racun daging belum matang dan makan nya tidak sesuai selera dengan lidah siswa utama di kota dan terus tau pasti,Negatif
so intinya GW SANGAT MENDUKUNG PROGRAM MAKAN SIANG GRATIS kenapa? karena sebagai anak yang tumbuh dari keluarga kurang mampu gw tau dengan jelas rasanya sekolah seharian tapi buat makan aja ga bisa karena ga ada duit mau beli aluk yg murah takut di ceng in anak yang lain,so inti saya sangat dukung program makan siang gratis kenapa karena bagai anak yang tumbuh dari keluarga kurang mampu saya tahu dengan jelas rasa sekolah hari tapi buat makan saja tidak bisa karena tidak ada uang mau beli aluk yang murah takut di ceng in anak yang lain,Negatif
Gw tuh tadi siang mimpi ini program makan siang gratis akhirnya diberhentiin wkwkwk mana udah seneng bgt. Ternyata cm mimpi. Kocak.,saya itu tadi siang mimpi ini program makan siang gratis akhir diberhentiin tawa mana sudah senang banget nyata cuma mimpi kocak,Negatif
Taste buds orang beda-beda. Ya kalau emang gak enak mah gausah dipaksa makan malah bikin trauma makan aja. Emang ni program makan siang gak jelas buang-buang dana lama-lama. Perekonomian belum semaju US Korea sama China sok-sok bikin program makan siang gratis,taste buds orang beda beda iya kalau memang tidak enak mah tidak usah paksa makan bahkan bikin trauma makan saja memang ini program makan siang tidak jelas buang buang dana lama lama ekonomi belum maju us korea sama china sok sok bikin program makan siang gratis,Negatif
@antaranews Puyeng sendiri kan kalian. Makanya kalau gak punya duit jangan sok gaya2an bikin program ini itu IKN lah kereta cepat lah makan siang gratis lah !!,puyeng sendiri kan kalian karena kalau tidak punya uang jangan sok gaya atas nama bikin program ini itu ikn lah kereta cepat lah makan siang gratis lah,Negatif
Makanya kalau gak punya duit jangan sok2an bikin program ini itu IKN lah makan siang gratis lah kereta cepat lah... Ujung2nya rakyat juga kan yang lo palakin !!! https://t.co/qnKBOW22kA,karena kalau tidak punya uang jangan sok atas nama bikin program ini itu ikn lah makan siang gratis lah kereta cepat lah ujung nya rakyat juga kan yang kamu palakin,Negatif
@detikcom Klo ini pramono rano agak agak. Udah ada makan siang gratis cari program lain lah. Misalnya transportasi gratis gt.,kalau ini pramono rano agak agak sudah ada makan siang gratis cari program lain lah misal transportasi gratis begitu,Negatif
@emgininamakuu kudu di poles kepala botaknya ga banget tbtb jadi pahlawan buat makan siang gratis maksudnya kita semua tau ini program emg problematik dari ada dewan yg blg rakyat hrs ikutan iuran lagi buat ini program terus mau ngecut duit zakat buat masuk ke program ini pula,harus di poles kepala botak tidak banget tbtb jadi pahlawan buat makan siang gratis maksud kita semua tahu ini program memang problematik dari ada dewan yang bilang rakyat harus ikut iur lagi buat ini program terus mau ngecut uang zakat buat masuk ke program ini pula,Negatif
*INGAT ITU AZAB ALLAH SWT......* *Kacau-Balau ini* ðŸ‡®ðŸ‡© ust Fatih Karim Dana Zakat mau dipake program makan siang gratis. Omon omon kalo memang gak ada dananya untuk apa Bikin program makan gratis ya udah batalkan saja rakyat pasti maklum lah https://t.co/Nkiw2OTOIi,ingat itu azab allah swt kacau balau ini   ust fatih karim dana zakat mau pakai program makan siang gratis omon omon kalau memang tidak ada dana untuk apa bikin program makan gratis iya sudah batal saja rakyat pasti maklum lah,Negatif
@kegblgnunfaedh MIRIS!!!! Sangat menyedihkan ditengah gencarnya program makan siang gratis malah ada anak yatim piatu meninggal karena kelaparan,miris sangat sedih tengah gencar program makan siang gratis bahkan ada anak yatim piatu tinggal karena lapar,Negatif
@ARSIPAJA Program makan siang gratis tapi bayar pake iuran? Ini sih bukan program makan lebih kayak acara patungan nasional,program makan siang gratis tapi bayar pakai iur ini sih bukan program makan lebih kayak acara patungan nasional,Negatif
@ARSIPAJA Makan siang gratis dari pemerintah tapi kok jadi kayak program 'iuran makan bersama'? Ini program apa patungan sih,makan siang gratis dari perintah tapi kok jadi kayak program iur makan sama ini program apa patungan sih,Negatif
@ARSIPAJA Katanya sih makan siang gratis tapi kok malah kayak menu diet gila? Gizi ga ada bonusnya malah racun. Ini program makan sehat atau apa sih wkwk,kata sih makan siang gratis tapi kok bahkan kayak menu diet gila gizi tidak ada bonus bahkan racun ini program makan sehat atau apa sih tertawa,Negatif
Kesalahan program Makan Bergizi Gratis(MBG) adl penamaan. Cb dulu gak diubah dr Makan Siang Gratis,salah program makan gizi gratis mbg adl nama cb dulu tidak ubah dari makan siang gratis,Positif
@cingreborn @corbuzier Pe'a banget ga bs bandingin nasi box gratis di program makan siang gratis sama nasi box syuting atau tempat dia kerja cb azka suruh makan siang gratis keracunan gak cb,pe a banget tidak bisa bandingin nasi box gratis di program makan siang gratis sama nasi box syuting atau tempat dia kerja cb azka suruh makan siang gratis racun tidak cb,Negatif
@detikcom Mungkin maksudnya Anggaran Pemda Jakarta untuk (Program Daerah) Sarapan Gratis dialihkan untuk (Program Pusat) Makan Siang Gratis.,mungkin maksud anggar perintah daerah jakarta untuk program daerah sarap gratis alih untuk program pusat makan siang gratis,Positif
@berlianidris Orang tu kenapa dah? Padahal anak-anak itu speak the truth bahwa program makan siang gratis itu enggak sesuai dan malah ngawur. Orang jujur malah diserang. Freakkk,orang itu kenapa sudah padahal anak anak itu speak the truth bahwa program makan siang gratis itu tidak sesuai dan bahkan bicara sembarang orang jujur bahkan serang freak,Negatif
@googlemas @profesor_saham Underline nama programnya ya cok Makan BERGIZI Gratis. Bukan cuma makan siang GRATIS aja. Org katanya target program MBG ini buat nurunin angka STUNTING. Kalo makanan yg dikasih jg asal2an gmn bisa tercapai dong targetnya???,saham underline nama program iya cok makan gizi gratis bukan cuma makan siang gratis saja orang kata target program mbg ini buat nurunin angka stunting kalau makan yang kasih juga asal atas nama bagaimana bisa capai dong target,Negatif
@kegblgnunfaedh Siapa bilang gk ada wkt jamannya pak Anies jd gubernur sekolahÂ² jakarta sdh ada program makan siang gratis bergizi knp mereka hapus dan skr di pakai lg buat janji kampanye dan skr justru jd masalah semua?prog. makan gratis di masjidÂ² justru lbh baik lbh layak dan bergizi ..,siapa bilang tidak ada waktu jaman pak anies jadi gubernur sekolah jakarta sudah ada program makan siang gratis gizi kenapa mereka hapus dan sekarang di pakai lagi buat janji kampanye dan sekarang justru jadi masalah semua prog makan gratis di masjid justru lebih baik lebih layak dan gizi,Positif
@ARSIPAJA Yeuu lu 6jt aja keracunan gimana yg 10rebu bjirr emang pada intinya mah ini program makan siang gratis harus di benahi atau gak usah di laksanakan dulu mending anggaran-anggaran dialokasikan ke hal-hal yang lebih urgent,yeuu kamu jt saja racun bagaimana yang rebu bjirr memang pada inti mah ini program makan siang gratis harus di benah atau tidak perlu di laksana dulu lebih baik anggar anggar alokasi ke hal hal yang lebih urgent,Negatif
@ARSIPAJA I don't get it dimana korelasi antara program makan siang gratis utk perbaikan gizi dan anaknya makan nasi kotak di tempat syuting? Emg si azka mkn nasi kotak di tmpt syuting buat perbaikan gizi? Emang kalo bukan org kaya indra perasanya ga relevan buat nentuin mknan enak?,i don t get it mana korelasi antara program makan siang gratis untuk baik gizi dan anak makan nasi kotak di tempat syuting memang si azka makan nasi kotak di tempat syuting buat baik gizi memang kalau bukan orang kaya indra asa tidak relevan buat nentuin mknan enak,Positif
Karena program makan siang gratis ini sangat banyak memakan anggaran Kalau d batalin kena protes Ya terpaksa di realisasikan,karena program makan siang gratis ini sangat banyak makan anggar kalau di batalin kena protes iya paksa di realisasi,Negatif
Om om gapake baju mau mukul anak kecil gara-gara gasuka sama masakan dari program makan siang gratis. What kind of world we're livin in,om om gapake baju mau mukul anak kecil gara gara gasuka sama masakan dari program makan siang gratis what kind of world we reply livin in,Positif
Jadi dewasa banyak yg dibicarain ya. Di Wa bahas tentang pajak di ig bahas tentang program makan siang gratis.. dan bahasnya sambil ya allah ya allah.,jadi dewasa banyak yang dibicarain iya di whatsapp bahas tentang pajak di instagram bahas tentang program makan siang gratis dan bahas sambil iya allah iya allah,Positif
@Heraloebss Kesimpulan sementara: 1.Pemerintahan Prabowo tidak ada uang/biaya/belanja untuk menjalankan program makan siang gratis. 2. Kualitas anggota DPR @DPR_RI mau gampangnya saja. Tidak mau menggunakan otak untuk mencari solusi 3. Ini chaniago yang agak bego,simpul sementara perintah prabowo tidak ada uang biaya belanja untuk jalan program makan siang gratis kualitas anggota dpr ri mau gampang saja tidak mau guna otak untuk cari solusi ini chaniago yang agak bego,Negatif
@PaltiWest2024 nah dia ini calon donatur tetap program makan siang gratis,nah dia ini calon donatur tetap program makan siang gratis,Positif
SYARAT IKUT PROGRAM MAKAN SIANG BERGIZI GRATIS https://t.co/OS4v5bpgNc,syarat ikut program makan siang gizi gratis,Positif
Si kentot ini kan punya banyak duit terus ngebacotin BOCAH SD dan SMP yang dapet MAKAN SIANG GRATIS. Kenapa sih tinggal ADMIT AJA LOH KALAU ITU MAKANAN DARI PROGRAM TSB KURANG LAYAKKKKKKKKKKKKK. Bocah sampai bilang: AYAMNYA KERAS SAYURNYA BASI SAYURNYA HAMBAR --,si kentot ini kan punya banyak uang terus ngebacotin bocah sd dan sampai yang dapat makan siang gratis kenapa sih tinggal admit saja loh kalau itu makan dari program sebut kurang layak bocah sampai bilang ayam keras sayur basi sayur hambar,Negatif
@cingreborn @corbuzier MarahÂ² mending sama yg bikin anakÂ² keracunan dan tolong pahami anakÂ² ga minta makan gratis ya... itu yg janjikan presiden sendiri mereka justru jadi komoditas politik kala itu. Maka marahlah dgn presiden karena program makan siang jd sekedar polesan yg penting berjalan https://t.co/ioQK3Q3pKO,marah lebih baik sama yang bikin anak racun dan tolong paham anak tidak minta makan gratis iya itu yang janji presiden sendiri mereka justru jadi komoditas politik kala itu maka marah dengan presiden karena program makan siang jadi dar poles yang penting jalan,Negatif
@berlianidris Gak yakin nasi box tempat dia syuting sama kualitasnya kayak makan siang gratis yang cuma 10rb itu jauh men pasti sudahlah sama katering kantor saya aja dulu jauh. Makanya bikin program itu pakai skala prioritas jadi bisa kasih budget yang layak.,tidak yakin nasi box tempat dia syuting sama kualitas kayak makan siang gratis yang cuma ribu itu jauh men pasti sudah sama katering kantor saya saja dulu jauh karena bikin program itu pakai skala prioritas jadi bisa kasih budget yang layak,Negatif
@detikcom Program Makan Siang Gratis (MSG) nya @prabowo udah PASTI TENGGELAM ini mah !!!,program makan siang gratis msg nya sudah pasti tenggelam ini mah,Positif
Viral video simulasi program Makan Bergizi Gratis (MBG) di Kabupaten Majalengka yang digelar dengan konsep berbeda dengan daerah lainnya. Dalam video yang diunggah oleh akun TikTok @pemkabmajalengka memperlihatkan makan siang dibagikan pada siswa tidak menggunakan kotak makan https://t.co/aWB03lfla4,viral video simulasi program makan gizi gratis mbg di kabupaten majalengka yang gelar dengan konsep beda dengan daerah lain dalam video yang unggah oleh akun tiktok lihat makan siang bagi pada siswa tidak guna kotak makan,Negatif
@tni_ad Bapak Jendral ayng terhormat tolong dong ini anggotanya dikondisikan/kode etik anggota TNI pangkatnya LETKOL (tituler) marah2 ke anak (belum usia dewasa) penerima program makan siang gratis @prabowo karena si anak komplain makanannya bukan programnya. https://t.co/lCu7FEV5mb,ad bapak jendral ayng hormat tolong dong ini anggota kondisi kode etik anggota tni pangkat letkol tituler marah ke anak belum usia dewasa terima program makan siang gratis karena si anak komplain makan bukan program,Negatif
@neohistoria_id ANGGOTA TNI PANGKAT LETKOL MARAHIN ANAK2 PENERIMA PROGRAM MAKAN SIANG GRATIS SI ANAK KOMPLAIN MAKANAN YANG DITERIMA BUKAN PROGRAMNYA,id anggota tni pangkat letkol marahin anak terima program makan siang gratis si anak komplain makan yang terima bukan program,Positif
@Puspen_TNI @prabowo @Gerindra program bagus dr pak @prabowo dan ssuai dengan kampanye harusnya bisa jadi masukan baik untuk hal teknis (misal tambahin peran ahli gizi / anak magang tekpang bantu keliling kontrol d lapangan) supaya anak2 mendapatkan manfaat sesuai harapan &amp,tni program bagus dari pak dan ssuai dengan kampanye harus bisa jadi masuk baik untuk hal teknis misal tambahin peran ahli gizi anak magang tekpang bantu keliling kontrol di lapang supaya anak dapat manfaat sesuai harap amp,Positif
@antaranews di hilangkan saja program makan siang gratis itu dana nya alihkan untuk subsidi sembako dan bbm trus harga2ny hrs diseragamkan sprt bapak harmoko dulu,di hilang saja program makan siang gratis itu dana nya alih untuk subsidi sembilan bahan pokok dan bbm terus harga nya harus seragam seperti bapak harmoko dulu,Positif
@Puspen_TNI Malu gk sih pak Panglima ada LETKOL (tituler) TNI MARAH2 SAMBIL TELANJANG DADA karena ada anak penerima program makan siang gratis komplain makanannya gk enak. YA ! SI ANAK KOMPLAIN MAKANANNYA bukan programnya makan siang gratis. @prabowo @Gerindra https://t.co/lCu7FEV5mb,tni malu tidak sih pak panglima ada letkol tituler tni marah sambil telanjang dada karena ada anak terima program makan siang gratis komplain makan tidak enak iya si anak komplain makan bukan program makan siang gratis,Negatif
@Azizannnn @neohistoria_id Bukan masalah gratis sih masalahnya nama program nya makan bergizi gratis yang harusnya makanan nya bergizi . Kalo nama program nya makan siang gratis mah terserah mau makanan enak gak enak yang penting gratis.,id bukan masalah gratis sih masalah nama program nya makan gizi gratis yang harus makan nya gizi kalau nama program nya makan siang gratis mah serah mau makan enak tidak enak yang penting gratis,Negatif
memang program makan siang gratis adalah ide yang bagus namun apabila dijalankan dengan sebaik mungkin salah satunya dengan memaksimalkan gizi seimbang agar tujuan utamanya yaitu menurunkan angka stunting bisa tercapai.,memang program makan siang gratis adalah ide yang bagus namun apabila jalan dengan baik mungkin salah satu dengan maksimal gizi imbang agar tuju utama yaitu turun angka stunting bisa capai,Positif
mumpung masih baru kata gua mah Prabowo gausah malu buat udahin makan siang gratis akuin aja kalo ini program asal asalan tanpa pembahasan,selagi masih baru kata saya mah prabowo tidak usah malu buat udahin makan siang gratis akuin saja kalau ini program asal asal tanpa bahas,Negatif
@Mdy_Asmara1701 Stop samaratakan nasi box artis dengan program makan siang gratis. Nasi box isi nasi padang 200 ribu juga ada. Masalah di program ini tuh kualitas makanannya karena budget kurang bukan masalah mau makan nasi box atau engga!,asmara stop samaratakan nasi box artis dengan program makan siang gratis nasi box isi nasi padang ribu juga ada masalah di program ini itu kualitas makan karena budget kurang bukan masalah mau makan nasi box atau tidak,Negatif
gue gak membela siapa siapa enih gue udah ditahap pasrah dan bodoamat presidennya siapa. tapi satu keluarga satu sarjana juga lumayan kak... kalo kuliah gratis ada beasiswa... tapi kalo makan siang gratis menurut gue menunya juga kureng dan disini belum kebagian itu program.,saya tidak bela siapa siapa enih saya sudah tahap pasrah dan bodoamat presiden siapa tapi satu keluarga satu sarjana juga lumayan kak kalau kuliah gratis ada beasiswa tapi kalau makan siang gratis turut saya menu juga reng dan sini belum bagi itu program,Negatif
@kegblgnunfaedh Suruh yg 58 persen aja dong pak ...kita kita yg 16 dan 24 persen kan ga milih 02 dgn program makan siang gratis Enak aja...,suruh yang persen saja dong pak kita kita yang dan persen kan tidak milih dengan program makan siang gratis enak saja,Negatif
program makan siang gratis di dom gw mangkrak anjir wkwkwkk udah rekrut 50 orang udah woro woro ehh diem bae kaga ada pergerakan sampe didatengin aparat dikira penipuan ,program makan siang gratis di dom saya mangkrak anjing wkwkwkk sudah rekrut orang sudah woro woro ehh diem bae tidak ada gera sampai didatengin aparat kira tipu,Negatif
Jatah nasi box buat syuting kalo belinya dari catering dengan budget min 25k mah ga usah bandingin sama budget makan siang gratis program pemerintah you roidtard,jatah nasi box buat syuting kalau beli dari catering dengan budget minimal ke mah tidak perlu bandingin sama budget makan siang gratis program perintah you roidtard,Negatif
Yang bikin program makan siang gratis itu pemerintahan @prabowo Yang dibikin sibuk malah rakyat Itu kalian sebenarnya lagi bikin program apa bikin rusuh sih.?,yang bikin program makan siang gratis itu perintah yang bikin sibuk bahkan rakyat itu kalian benar lagi bikin program apa bikin rusuh sih,Negatif
@cingreborn @corbuzier Program makan Siang gratis ga perlu terlalu serious bahasnya. Berhenti sendiri nggak punya uang. Prabowo pilih menteri yg bener aja nggak bisa mau kasih makan jutaan orang gratis Juara dunia koruptor nggak berani diberesin. https://t.co/6uB4Plt5Ky,program makan siang gratis tidak perlu terlalu serious bahas henti sendiri tidak punya uang prabowo pilih menteri yang benar saja tidak bisa mau kasih makan juta orang gratis juara dunia koruptor tidak berani resin,Negatif
Masalah Negara di minggu ini 1. Pemerintah pinjem duit Pensiunan Rakyat nambah 59 Tahun 2. IKN mulai terlihat mangkrak 3. Program Makan Siang Gizi Gratis sangat dipaksakan sampai uang zakat diincer 4. BPJS Kesehatan lagi rame statement gak semua penyakit bisa dicover,masalah negara di minggu ini perintah pinjem uang pensiun rakyat nambah tahun ikn mulai lihat mangkrak program makan siang gizi gratis sangat paksa sampai uang zakat diincer bpjs sehat lagi ramai statement tidak semua sakit bisa dicover,Positif
Bukan bandingin dengan yang dulu dong botak program makan siang gratis kan adanya sekarang jadi bandinginnya kalau next presiden melakukan ini program lagi gimana lebih baik apa kagak!!!,bukan bandingin dengan yang dulu dong botak program makan siang gratis kan ada sekarang jadi bandinginnya kalau next presiden laku ini program lagi bagaimana lebih baik apa tidak,Negatif
@JendIsMyName__ @PaltiWest2024 @corbuzier Enu box syuting kebanyakan dari katering yg nominal per 1boknya 30-50k ayam geprek yg biasa di bok juga di tmpt gw harganya 25-30an. Lah ini program makan siang gratis katanya 15rebu wkwk 15k mending beli ketoprak anying lebih enak, enu box syuting banyak dari katering yang nominal per boknya ke ayam geprek yang biasa di bok juga di tempat saya harga atas nama lah ini program makan siang gratis kata rebu tertawa ke lebih baik beli ketoprak anying lebih enak,Negatif
@bfgrent Jujur kepikiran kenapa ya program makan siang gratis tuh kenapa,jujur pikir kenapa iya program makan siang gratis itu kenapa,Positif
@SantorinisSun Saya seperti melihat seolah2 Indonesia akan runtuh kalau program makan siang gratis ini terpaksa tidak berjalan. Padahal lebih urgent sekolah gratis dan kuliah gratis.,saya seperti lihat olah indonesia akan runtuh kalau program makan siang gratis ini paksa tidak jalan padahal lebih urgent sekolah gratis dan kuliah gratis,Negatif
gw gak ngerti lagi kok bisa bandingin nasi box buat syuting dengan program makan siang maksa gratis. bener bener gak setara. karena gw seumur idup juga dapet nasi box slalu enak isinya gak kaya makanan program maksa itu. penyepong pemerintah ewh. udah bener jadi pesulap aja https://t.co/6gP5xM9y50,saya tidak erti lagi kok bisa bandingin nasi box buat syuting dengan program makan siang maksa gratis benar benar tidak tara karena saya umur idup juga dapat nasi box slalu enak isi tidak kaya makan program maksa itu penyepong perintah ewh sudah benar jadi sulap saja,Negatif
@ARSIPAJA Lebih tepat sasaran + ngurangin angka kemiskinan dibanding program makan siang gratis banyak celah buat dikorupsi jadi ngehasilin menu makannya yg ga sesuai gizi dan kekurangan2 lainnya,lebih tepat sasar ngurangin angka miskin banding program makan siang gratis banyak celah buat korupsi jadi ngehasilin menu makan yang tidak sesuai gizi dan kurang lain,Negatif
gaada yang bilang program makan siang gratis gak penting. tapi BELUM PENTING. botak,tidak ada uang yang bilang program makan siang gratis tidak penting tapi belum penting botak,Negatif
@berlianidris Lah emang pada dasarnya program makan siang gratis yang ribut tuh anak anak SD pada manja semua beda kelas sama anak anak di China,lah memang pada dasar program makan siang gratis yang ribut itu anak anak sd pada manja semua beda kelas sama anak anak di china,Positif
Jadi ini namanya logical fallacy yaa temen2. Dia mencoba meyakinkan kita bahwa program makan siang sama dengan pemberian yang seharusnya disyukuri. Padahal program makan siang itu ga gratis.,jadi ini nama logical fallacy ya teman dia coba yakin kita bahwa program makan siang sama dengan beri yang harus syukur padahal program makan siang itu tidak gratis,Negatif
@berlianidris Menurutku poin nya kualitas katring tv berbeda2 tapi crew tv tetap makan karena masuk anggaran makan karyawan.program makan gratis ini sama masalah nya kantring berbeda seharus nya siswa itu makan aja karena pajak masuk untuk bikin program makan siang,turut poin nya kualitas katring tv beda tapi crew tv tetap makan karena masuk anggar makan karyawan program makan gratis ini sama masalah nya kantring beda harus nya siswa itu makan saja karena pajak masuk untuk bikin program makan siang,Negatif
@Dennysiregar7 Gaji agt DPD dipotong untuk menyukseskan program makan siang gratis,gaji agt dpd potong untuk sukses program makan siang gratis,Positif
@cingreborn @corbuzier Deddy Corbuzier mengomentari tentang video seorang anak yang mengeluh rasa ayam yang kurang enak pada program makan siang gratis. https://t.co/n3qjbAf4we,deddy corbuzier komentar tentang video orang anak yang keluh rasa ayam yang kurang enak pada program makan siang gratis,Negatif
@andikamalreza Terus abis ini rame tinggal bilang gua gak peduli sama netizen X emang begitu gak ada beda sama netizen tiktok Padahal bilangnya smart people tp ada perbedaan sma minta di kawal tentang program makan siang gratis ini jalan atau gak aja udah mau di tabok perkara blng ga enak,terus habis ini ramai tinggal bilang saya tidak peduli sama netizen kali memang begitu tidak ada beda sama netizen tiktok padahal bilang smart people tapi ada beda sma minta di kawal tentang program makan siang gratis ini jalan atau tidak saja sudah mau di tabok perkara blng tidak enak,Negatif
Apresisi buat program pemerintah soal makan siang gratis cuman konsen beralih pergunjingan makanan siang gratis bukan makan gratisya itu sendiri tapi implementasinya kacau keliatan sunatan dimana2 se simple itu aja sih. Is that clear?! ,apresisi buat program perintah soal makan siang gratis cuma konsen alih gunjing makan siang gratis bukan makan gratisya itu sendiri tapi implementasi kacau lihat sunat mana se simple itu saja sih is that clear,Negatif
program ini tuh ngga menyelesaikan masalah cuma menunda. masalah utamanya kan kemiskinan struktural dikasih makan siang gratis ya mereka tetep miskin. menurutku program ini murni demi image politik semata dengan kasih kenikmatan sementara buat rakyatnya.,program ini itu tidak selesai masalah cuma tunda masalah utama kan miskin struktural kasih makan siang gratis iya mereka tetap miskin turut program ini murni demi image politik semata dengan kasih nikmat sementara buat rakyat,Negatif
iya makan siang gratis bagus tapi ada banyak hal yg bisa dilakukan selain keluarin anggaran triliunan buat program yg cuma bisa dinikmati satu periode. uang segitu bisa bangun sistem &amp,iya makan siang gratis bagus tapi ada banyak hal yang bisa laku selain keluarin anggar triliun buat program yang cuma bisa nikmat satu periode uang segitu bisa bangun sistem amp,Negatif
Program Makan Siang Bergizi Gratis (MBG) Pasha Ungu tegaskan pengelolaan dana zakat harus sesuai syariah dan transparan agar tepat sasaran dan membawa manfaat nyata bagi masyarakat yang membutuhkan. #Zakat #MBG #Syariah #BAZNAS #update #news #seketika https://t.co/aTf83azcGr,program makan siang gizi gratis mbg pasha ungu tegas kelola dana zakat harus sesuai syariah dan transparan agar tepat sasar dan bawa manfaat nyata bagi masyarakat yang butuh,Positif
sangat meh terlepas dari apapun caranya buat mewujudkan keterlibatan masyarakat dalam program makan siang gratis masih banyak cara lain seperti efisiensi aspek di berbagai hal yang kurang bermanfaat kok,sangat meh lepas dari apa cara buat wujud libat masyarakat dalam program makan siang gratis masih banyak cara lain seperti efisiensi aspek di bagai hal yang kurang manfaat kok,Negatif
@tempodotco Semua aja lu ambil dah buat makan siang gratis. Jalan rusak infrastruktur ancur ga papa dahh. Yang penting program unggulan Presiden lu jalan. Bebassssss aja bebass.,semua saja kamu ambil sudah buat makan siang gratis jalan rusak infrastruktur hancur tidak apa apa dahh yang penting program unggul presiden kamu jalan bebas saja bebass,Negatif
Ngebandingin makan siang gratis sama nasi box buat program/tv aja udah ngaco. makan siang gratis itu mentok cuma 10-15k bahkan bisa dipangkas sampe under 10k lu kira nasi buat program/tv dapet harga segitu?,ngebandingin makan siang gratis sama nasi box buat program tv saja sudah ngaco makan siang gratis itu mentok cuma ke bahkan bisa pangkas sampai under ke kamu kira nasi buat program tv dapat harga segitu,Negatif
@AnKiiim_ Kalau memang tidak mampu untuk menjalankan program makan siang gratis ya jangan dipaksakan. Ditiadakan saja... Kan beres. Gak usah malu dan gengsi. Hampir semua politikus di Indonesia hanya bisa umbar janji janji belaka koq...sokor njeplak cangkeme., kalau memang tidak mampu untuk jalan program makan siang gratis iya jangan paksa tiada saja kan beres tidak perlu malu dan gengsi hampir semua politikus di indonesia hanya bisa umbar janji janji belaka kok sokor njeplak cangkeme,Negatif
@CNNIndonesia Klo pemerintah terutama yg bertanggung jawab dgn Program Makan Siang Bergizi punya harga diri mereka akan tegur penyedia makan gratis itu (yg bertanggung jawab bikin makan bergizi). Tapi ya itu kalau punya harga diri. Klo ngga jg ya gpp. Toh yg bakal disalahkan pak Prabski,kalau perintah utama yang tanggung jawab dengan program makan siang gizi punya harga diri mereka akan tegur sedia makan gratis itu yang tanggung jawab bikin makan gizi tapi iya itu kalau punya harga diri kalau tidak juga iya tidak apa toh yang bakal salah pak prabski,Negatif
@ARSIPAJA makan siang pemerintah. Tp gw jg gk suka klo ada org bikin narasi berlebihan kayak gitu. Dan program ini jgn cm dilihat semata2 MAKAN GRATIS. Tp lihat anggarannya pelaksanaannya potensi korupsinya. Program ini gak cocok diterapkan di indo krn pemerintahnya KORUP,makan siang perintah tapi saya juga tidak suka kalau ada orang bikin narasi lebih kayak begitu dan program ini jangan cuma lihat semata makan gratis tapi lihat anggar laksana potensi korupsi program ini tidak cocok terap di indo karena perintah korupsi,Negatif
@detikcom Gerindra emang lucu udah jelas program makan siang gratis dipaksakan padahal keuangan negara gak mendukung. Sekarang ngingetin program sarapan gratis ide Pramono-Rano untuk tidak dipaksakan,gerindra memang lucu sudah jelas program makan siang gratis paksa padahal uang negara tidak dukung sekarang ngingetin program sarap gratis ide pramono rano untuk tidak paksa,Negatif
@papa_loren yang dulu bilang mati demi NKRI kok diam ya pas maling harta NKRI di bebaskan padahal duit nya bisa buat program makan siang gratis. jadi gak perlu Pak Prabowo minta dana zakat,loren yang dulu bilang mati demi nkri kok diam iya pas maling harta nkri di bebas padahal uang nya bisa buat program makan siang gratis jadi tidak perlu pak prabowo minta dana zakat,Negatif
@detikcom halo bu gmn dengan program makan siang gratis sampe uang zakat Sama anggaran lain Di potong,halo bu bagaimana dengan program makan siang gratis sampai uang zakat sama anggar lain di potong,Positif
@NgkongRoses Saat itu Anggota Dewan Pakar TKN Prabowo-Gibran Drajad Wibowo yakin program makan siang gratis tak membuat defisit anggaran APBN menjadi lebih lebar. Preeeetttt...,saat itu anggota dewan pakar tkn prabowo gibran drajad wibowo yakin program makan siang gratis tak buat defisit anggar apbn jadi lebih lebar pret,Positif
Gak Sudi rasanya kalau sampe benar benar kejadian uang zakat ikut dipake buat program makan siang gratis,tidak sudi rasa kalau sampai benar benar jadi uang zakat ikut pakai buat program makan siang gratis,Negatif
@Heraloebss hutan sbg habitat harimau sudah rusak beralih fungsi jadi kebun sawit harimau kehilangan wilayah jelajah dan sumber makanannya ingat ya mangsa harimau itu kijang rusa babi hutan dll bukan Nasi kotak dari program makan siang gratis,hutan bagai habitat harimau sudah rusak alih fungsi jadi kebun sawit harimau hilang wilayah jelajah dan sumber makan ingat iya mangsa harimau itu kijang rusa babi hutan dan lain bukan nasi kotak dari program makan siang gratis,Negatif
@Kimberley_PS08 Maksudnya Program Makan Siang Sangat Sederhana Sekali Gratis itu ya?,ps maksud program makan siang sangat sederhana sekali gratis itu iya,Positif
