review_text,processed_text,predictions
@NurjanahYulian1 @penikmatfilterr @bakuldimsum_ Loh kak yang jadi masalah ini program kan pake duit rakyat ya nah kalo misal rakyatnya dapet makanannya basi sayur udah asem kok mau disuruh bersyukur sih? Jadi tujuan makan siang gratis ini buat ngasih makan seadanya (even nasi kucing pinggir jalan better) atau makan bergizi?, loh kak yang jadi masalah ini program kan pakai uang rakyat iya nah kalau misal rakyat dapat makan basi sayur sudah asam kok mau suruh syukur sih jadi tuju makan siang gratis ini buat beri makan ada even nasi kucing pinggir jalan better atau makan gizi,Negatif
@ARSIPAJA Yakinlah pak program makan siang gratis itu hanya Bancakan buat ajang korupsi saja kalau mau fair kasih uangnya ke kantin atau ibunya buat dimasakin lebih aman. Budget 10ribu yang sampai di lapangan cuma 5 ribu,yakin pak program makan siang gratis itu hanya bancak buat ajang korupsi saja kalau mau fair kasih uang ke kantin atau ibu buat dimasakin lebih aman budget ribu yang sampai di lapang cuma ribu,Negatif
Kalau Program Makan Bergizi Gratis mau berhasil maka TNI @_TNIAL_ @_TNIAU @tni_ad @marinir_tni_al @Puspen_TNI harus dilibatkan mulai dari hulu sampai hilir banyak anggota TNI yang Jago Masak sebenarnya ketimbang parcok. Parcok bagian kurir &amp,kalau program makan gizi gratis mau hasil maka tni tnial tniau ad tni al tni harus libat mulai dari hulu sampai hilir banyak anggota tni yang jago masak benar ketimbang parcok parcok bagi kurir amp,Negatif
@daharawit @jsscaprmrth Memang semua butuh proses dan evaluasi secara regular. Harusnya program makan siang gratis di kelola kantin masing - masing sekolah dengan standar gizi &amp,memang semua butuh proses dan evaluasi cara regular harus program makan siang gratis di kelola kantin masing masing sekolah dengan standar gizi amp,Positif
@Dsinathrya Setuju ! semua butuh proses dan evaluasi secara regular. Harusnya program makan siang gratis di kelola kantin masing - masing sekolah dengan standar gizi &amp,tuju semua butuh proses dan evaluasi cara regular harus program makan siang gratis di kelola kantin masing masing sekolah dengan standar gizi amp,Positif
Program Makan Siang Lengkuas Gratis berjalan lancar dan siswa penuh antusias. Kabarnya lengkuasnya mau dibawa pulang untuk diberikan ke keluarganya https://t.co/hftA5vkrma,program makan siang lengkuas gratis jalan lancar dan siswa penuh antusias kabar lengkuas mau bawa pulang untuk beri ke keluarga,Positif
Kalau bicara soal ini 1. Gue setuju dengan negara sekuler 2. Gue ga setuju program makan siang gratis ,kalau bicara soal ini saya tuju dengan negara sekuler saya tidak tuju program makan siang gratis,Negatif
masih heran sm yg blg kalian gak tau rasanya gabisa makan siang jd gabisa relate kenapa kita setuju sm program makan gratis cape lah ngomong aj u sm tembok,masih heran sama yang bilang kalian tidak tahu rasa tidak bisa makan siang jadi tidak bisa relate kenapa kita tuju sama program makan gratis capek lah bicara aja kamu sama tembok,Negatif
@ARSIPAJA pemerintah goblok emang masih sering korupsi malah ngadain program modelan makan siang gratis,perintah bodoh memang masih sering korupsi bahkan ngadain program model makan siang gratis,Negatif
berhenti ini ajalah program makan siang bergizi gratis whatever. gak jelas anjir. adek gue sampe skrg sklhnya blm dapet-dapet. AOWKWKWKWK... ni orang asbun apa yak pas nulis programnya.,henti ini aja program makan siang gizi gratis whatever tidak jelas anjing adek saya sampai sekarang sklhnya belum dapat dapat aowkwkwkwk ini orang asal bunyi apa iya pas tulis program,Negatif
Influencer Pro Rezim ketika ada anak yang gak suka menu makanan di program makan siang gratis: https://t.co/Mr6LULank1,influencer profesional rezim ketika ada anak yang tidak suka menu makan di program makan siang gratis,Positif
@MurtadhaOne1 Lhah... biasanya para petugas pengamanan suatu even /program malah minta jatah nasi bungkus gratis 2x sarapan di titik kumpul dan makan siang setelah acara selesai...,lhah biasa para tugas aman suatu even program bahkan minta jatah nasi bungkus gratis kali sarap di titik kumpul dan makan siang telah acara selesai,Negatif
@ARSIPAJA Nasibox untuk artis ampe bilang ga enak ya jelas kebangetan ga bs dibandingin ma nasi box untuk makan siang gratis anak2 lah. Iya dibanding taon lalu taon lalu ga ada. Tp ini program maksi gratis banyak biaya disalahgunakan. ujungnya yg ke anak2 tak sesuai,nasibox untuk artis sampai bilang tidak enak iya jelas banget tidak bisa dibandingin ma nasi box untuk makan siang gratis anak lah iya banding taon lalu taon lalu tidak ada tapi ini program maksi gratis banyak biaya disalahgunakan ujung yang ke anak tak sesuai,Negatif
Ya berrti kalo mau bikin program makan siang gratis dgn dana terbatas disiapin dulu mental anak2nya biar gak mubazir ampe triliunan . Lagian nasi kotak di tempt syuting sama nasi kotak 10rb jg kn pasti beda om https://t.co/DIWeY3JosO,iya berrti kalau mau bikin program makan siang gratis dengan dana batas disiapin dulu mental anak nya biar tidak mubazir sampai triliun lagi nasi kotak di tempt syuting sama nasi kotak ribu juga kan pasti beda om,Negatif
@eleanorr234 Ini yg paling realistis rakyat akan lebih mengapresiasi bila Pak Prabowo menyatakan mohon maaf atas tidak bisa dilanjutkannya program makan siang gratis karena dananya tidak cukup daripada lanjut tapi pakai uang hasil ngutang atau malak daerah.,ini yang paling realistis rakyat akan lebih apresiasi bila pak prabowo nyata mohon maaf atas tidak bisa lanjut program makan siang gratis karena dana tidak cukup daripada lanjut tapi pakai uang hasil ngutang atau malak daerah,Negatif
okey sebenernya progam makan siang gratis ke sekolahÂ² tuh bagus i get it. TAPI MASALAHNYA NI NEGARA DARI ASPEK MANAPUN BELUM SIAP SAMA PROGRAM INI. pajak di naikin anggaran sektorÂ² penting dipotong banyak program yang visi nya jelas tapi ketunda. KEK ANJING????,oke sebenernya progam makan siang gratis ke sekolah itu bagus i get it tapi masalah ini negara dari aspek mana belum siap sama program ini pajak di naikin anggar sektor penting potong banyak program yang visi nya jelas tapi tunda seperti anjing,Negatif
Jujur kalo program dia itu sembako gratis bagi masyarakat decil 1-3 urg akan sepakat sih. Emang lebih baik meningkatkan daya beli daripada sembako/BLT tapi kalo dibandingin makan siang gratis itu ya mending sembako lah.,jujur kalau program dia itu sembilan bahan pokok gratis bagi masyarakat decil saya akan sepakat sih memang lebih baik tingkat daya beli daripada sembilan bahan pokok blt tapi kalau dibandingin makan siang gratis itu iya lebih baik sembilan bahan pokok lah,Positif
@zamal_wilda @Maudy_Apain @LexWu_13 makan siang gratis kan buat yg sekolah trs anak2 yang gabisa sekolah gmn? kalo makan siang blm tentu tersedia makan malamnya gmn? lgian ga semua daerah kedapetan jg ga penting2 bgt ini program,wilda apain  makan siang gratis kan buat yang sekolah terus anak yang tidak bisa sekolah bagaimana kalau makan siang belum tentu sedia makan malam bagaimana lgian tidak semua daerah kedapetan juga tidak penting banget ini program,Negatif
1. Bandingin nasi box shooting (min. budget 30-50rb) sm makan gratis yang budgetnya gak sampe 20ribu aja UDAH GAK PAS~ jelas makanan shooting lebih layak. 2. Makan siang itu program penting kalo direncanakan dengan BAIK dan TEPAT soal lo dulu minim jelly drink ga ada urusannya~,bandingin nasi box shooting minimal budget ribu sama makan gratis yang budgetnya tidak sampai ribu saja sudah tidak pas jelas makan shooting lebih layak makan siang itu program penting kalau rencana dengan baik dan tepat soal kamu dulu minim jelly drink tidak ada urus,Negatif
@rianeko58 @gamilaarief goblokk bersyukur di kasih makanan basi? bersyukur keracunan makanan basi? bersyukur adanya program makan siang bergizi gratis tp gada gizinya?? tolol otak di pke dongo,goblokk syukur di kasih makan basi syukur racun makan basi syukur ada program makan siang gizi gratis tapi tidak ada gizi tolol otak di pakai dongo,Positif
@unilubis https://t.co/uieF3UvWT8 prinsip bernegara kita simple. Mempersulit urusan yg simple. Nah itu jargon negara. Program mkan siang gratis kn simple. Ksih uang aj k org tua nya biar d msakan makan bergizi dan d awasi oleh satgas MSG. Atw bkin ksih uang k org2 kntin Mkn nya prasmanan,prinsip negara kita simple sulit urus yang simple nah itu jargon negara program mkan siang gratis kan simple ksih uang aja ke orang tua nya biar di msakan makan gizi dan di awas oleh satgas msg atau bkin ksih uang ke orang kntin makan nya prasmanan,Negatif
Dlm rangka Harkamtibmas &amp,dalam rangka harkamtibmas amp,Positif
Lagian nama program Makan Siang Gratis aja udah salah deh kayaknya itu makan siang kan nggak gratis orang dibayarin sama pajak rakyat.,lagi nama program makan siang gratis saja sudah salah deh kayak itu makan siang kan tidak gratis orang dibayarin sama pajak rakyat,Negatif
@4NT1T41P4NPIK2 Batalkan saja program makan siang gratis tolol itu. Banyak masalah misalnya kesehatan keuangan gizi dll #SatuNegaraDuaPresiden #SatuNegaraDuaPresiden,batal saja program makan siang gratis tolol itu banyak masalah misal sehat uang gizi dan lain,Positif
@bakuldimsum_ Bukan nggak penting tapi ada yang lebih penting diurus daripada makan siang gratis sistem diperbaiki contohnya.. sistem negara masih amburadul malah bikin program kayak gini, bukan tidak penting tapi ada yang lebih penting urus daripada makan siang gratis sistem baik contoh sistem negara masih amburadul bahkan bikin program kayak begini,Negatif
1/6 Sedikit share ya di US ada namanya NSLP yah mirip lah sama kaya program makan siang gratis. Ada banyak studynya loh. Programnya melayani 28 6 jt siswa dan dana yg dihabiskan sekitar $17 3 milliar dolla setahun.,sedikit share iya di us ada nama nslp kecewa mirip lah sama kaya program makan siang gratis ada banyak studynya loh program layan jt siswa dan dana yang habis sekitar milliar dolla tahun,Negatif
@ThatSun510 @BudiGSadikin @idai_tweets @PBIDI @StopPlandemit @MiraninonLita @SumandoGaek @Faraz_kepri @FirmanSentosa22 @BukanAntarkota @hanan052020 @dokter_kampung @TedInvestigasi @mamakchayank @pongrekundharma @KemenkesRI Udah diselipin di program makan siang gratis,tweets kepri kampung sudah diselipin di program makan siang gratis,Positif
Pak @prabowo uang ZIS bukan untuk program makan siang gratis.,pak uang zis bukan untuk program makan siang gratis,Positif
ak dukung program makan siang gratis tapi ya...kudu di perhatiin kualitasnya ga sih? gausah ngmg yg nerima ga bersyukur juga??? kalo org jadi sakit udah gajadi sehat dong makanannya? terus mentang2 gratis ga boleh di buat enak dan bergizi komplit gitu?,saya dukung program makan siang gratis tapi iya harus di perhati kualitas tidak sih tidak usah bicara yang nerima tidak syukur juga kalau orang jadi sakit sudah gajadi sehat dong makan terus mentang gratis tidak boleh di buat enak dan gizi komplit begitu,Negatif
kalo anaknya emang gak suka karena ayamnya gak enak kenapa lo yang sewot berarti emang bener dong kalo program pemerintah yang makan siang gratis MEMANG BELUM EFEKTIF DAN BERPOTENSI MUBADZIR tapi kaum asbun keep denial yang penting lick and wipe the ass? EW https://t.co/rf263QzBqC,kalau anak memang tidak suka karena ayam tidak enak kenapa kamu yang sewot arti memang benar dong kalau program perintah yang makan siang gratis memang belum efektif dan potensi mubadzir tapi kaum asal bunyi keep denial yang penting lick and wipe the ass ew,Negatif
@RaNn_COC @03__nakula Saya tanya deh ini program makan siang gratis atau makan siang bergizi. Klo konteks bergizi ya semuanya harus balance dong. Klo gratis yowes makanan basi/lembek/bahkan keracunan PATUT DI SYUKURI gitu ya karena GRATIS???,coc nakula saya tanya deh ini program makan siang gratis atau makan siang gizi kalau konteks gizi iya semua harus balance dong kalau gratis ya sudah makan basi lembek bahkan racun patut di syukur begitu iya karena gratis,Negatif
@ARSIPAJA Makan bergizi gratis cuma bikin LEMAS ( Lepas Makan Siang). Cari yang GANAS ( Ganti Nasi) dong program diversifikasi pangan dong diberikan secara dini ke anak anak.Jangan nasi tiap hari diselingi sama bahan pangan lain. Kan punya hutan sagu sorgum jagung dll baru keren.,makan gizi gratis cuma bikin lemas lepas makan siang cari yang ganas ganti nasi dong program diversifikasi pangan dong beri cara dini ke anak anak jangan nasi tiap hari ling sama bahan pangan lain kan punya hutan sagu sorgum jagung dan lain baru keren,Negatif
Emang harusnya dibikin gini njir pake jasa ibu kantin kantinnya dialihkan jadi ruang makan prasamanan makan siang gratis gini biar mereka gak sedih jg gegara program ini,memang harus bikin begini njir pakai jasa ibu kantin kantin alih jadi ruang makan prasamanan makan siang gratis begini biar mereka tidak sedih juga gegara program ini,Negatif
apa sih anjirr?? kok gak amanah banget?? masa uang zakat dipake buat makan siang gratis sihhh. kata gue kalau dananya gak cukup mah gak usah maksain itu program adaa. egois benerr semuanya diembattt,apa sih anjirr kok tidak amanah banget masa uang zakat pakai buat makan siang gratis sih kata saya kalau dana tidak cukup mah tidak perlu paksa itu program ada egois benerr semua embat,Negatif
Giliran program makan siang bergizi gratis dia main gas aja wkwkwkwkw Kopet,gilir program makan siang gizi gratis dia main gas saja wkwkwkwkw kopet,Positif
Ketimbang pakai dana Zakat Rakyat Menyarankan 50% Gaji &amp,ketimbang pakai dana zakat rakyat saran gaji amp,Positif
@OposisiCerdas Ketimbang pakai dana Zakat Rakyat Menyarankan 50% Gaji &amp,ketimbang pakai dana zakat rakyat saran gaji amp,Positif
yg ngasih program makan siang gratis kan pemerintah terus pake uang dari pajak rakyat. rakyat ngerasa makanannya ga enak. ada orang kaya &amp,yang beri program makan siang gratis kan perintah terus pakai uang dari pajak rakyat rakyat ngerasa makan tidak enak ada orang kaya amp,Negatif
Kenapa nggak dipake aja buat nambahin program makan siang gratis?,kenapa tidak pakai saja buat nambahin program makan siang gratis,Negatif
@KompasTV Hahaaaa.kok gitusih ..kalau saat kampanye mati matian ngumbar janji bujuk rakyat hingga gak sempat mikir dulu konskwensi program yang dijanjikan sperti program Makan siang gratis ..,tertawa kok gitusih kalau saat kampanye mati mati ngumbar janji bujuk rakyat hingga tidak sempat mikir dulu konskwensi program yang janji sperti program makan siang gratis,Negatif
Emang urgensinya apa orng makan harus dikawal ... ?!! Di negara lain makan siang gratis jadi bagian program pendidikan ... Di indonesia makan siang gratis jadi program politik semua mau eksis ... Kebodohan yg tak berujung ... https://t.co/mmOfe6IVQ5,memang urgensi apa orang makan harus kawal di negara lain makan siang gratis jadi bagi program didik di indonesia makan siang gratis jadi program politik semua mau eks bodoh yang tak ujung,Negatif
Usul program makan siang gratis bagus. Cuma implementasi vendornya harus jelas. Kan tau sendiri dikita dari atas 10rb sampe bawah 8rb.,usul program makan siang gratis bagus cuma implementasi vendor harus jelas kan tahu sendiri kita dari atas ribu sampai bawah ribu,Positif
this whole makan siang gratis shit tuh udh banyak yg mengira dr awal implementasi dana preferensi anak dll dll. pd tolol sih masih aja milih program ter gajelas sepanjang masa.,this whole makan siang gratis shit itu sudah banyak yang ira dari awal implementasi dana preferensi anak dan lain dan lain pada tolol sih masih saja milih program ter gajelas panjang masa,Negatif
Beda konsep Nasi kotak acara itu paling 20rb-25rb lah. Itu juga di kasih karena jatah untuk artis ya. Ini makan siang gratis. Program pemerintah. Kita ga kinta. Mereka yang inisiasi. Dari Uang hasil pajak palak dari ortu mereka. Salah kah mereka protes dan berpendapat? ï¸,beda konsep nasi kotak acara itu paling ribu ribu lah itu juga di kasih karena jatah untuk artis iya ini makan siang gratis program perintah kita tidak kinta mereka yang inisiasi dari uang hasil pajak palak dari orang tua mereka salah kah mereka protes dan dapat ,Negatif
@BramzzRafli @gamilaarief Eh kocak gw yg gadpet makan siang gratis aja emak bapak gw juga turut bayar pajak. Ms udh dikasi duit buat ni program malah makananny ngga layak,eh kocak saya yang gadpet makan siang gratis saja emak bapak saya juga turut bayar pajak ms sudah kasi uang buat ini program bahkan makananny tidak layak,Negatif
@detikcom Kirain makan siang gratis yang dikaji ternyata beda program ya,kirain makan siang gratis yang kaji nyata beda program iya,Negatif
@gamilaarief Ngatain anak org PEA bandingin mkn nasi kotak di lokasi syuting sama MAKAN SIANG GRATIS. COBA ANK NYA DSRUH IKUT TUH PROGRAM MAKAN SIANG GRATIS,ngatain anak orang pea bandingin makan nasi kotak di lokasi syuting sama makan siang gratis coba anak nya dsruh ikut itu program makan siang gratis,Negatif
Program Makan siang gratis bukannya dapet Daging malah dapet lengkoas https://t.co/BKFL81wQ85,program makan siang gratis bukan dapat daging bahkan dapat lengkoas,Positif
@ARSIPAJA Saya sampai sekarang tuh masih ngerasa aneh aja itu program makan siang gratis. Keuntungannya apa yang signifikan?,saya sampai sekarang itu masih ngerasa aneh saja itu program makan siang gratis untung apa yang signifikan,Negatif
Ehhh gak usah bawa2 shootingan! Nasi shootingan itu jauh lebih proper dibanding program makan siang gratis yang di beberapa daerah sayurnya aja cuma sejuput... ,eh tidak perlu bawa shootingan nasi shootingan itu jauh lebih proper banding program makan siang gratis yang di beberapa daerah sayur saja cuma sejuput,Negatif
Makan siang gratis adalah program pertama di Indonesia secara nasional. Jadi pasti ga bisa muluk-muluk kelihatan hasilnya dalam waktu cepat.,makan siang gratis adalah program pertama di indonesia cara nasional jadi pasti tidak bisa muluk muluk lihat hasil dalam waktu cepat,Positif
Untuk sekarang program makan siang gratis sekarang baiknya adopsi atau minta bantuan kepada pondok pesantren atau sekolah asrama sebelum nantinya ke desain lebih besar/nasional.,untuk sekarang program makan siang gratis sekarang baik adopsi atau minta bantu kepada pondok pesantren atau sekolah asrama belum nanti ke desain lebih besar nasional,Positif
Program yg sudah tampak akan gagal: makan siang gratis dan perumahan. gagal yg pertama sy tak tahu cara betulkannnya,program yang sudah tampak akan gagal makan siang gratis dan rumah gagal yang pertama saya tak tahu cara betulkanya,Negatif
@profesor_saham Bener emng sisi positifnya ngajarin supaya lebih bersyukur tp balik lagi ke tujuan dari program makan siang gratis ini kan bukan cuma untuk yang penting lu dpt makan gratis . Klo di lihat-lihat emang masih sulit bngt buat penerapan program ini buat se-Indonesia,saham benar memang sisi positif ngajarin supaya lebih syukur tapi balik lagi ke tuju dari program makan siang gratis ini kan bukan cuma untuk yang penting kamu dapat makan gratis kalau di lihat lihat memang masih sulit banget buat terap program ini buat se indonesia,Negatif
@kurawa Masa program andalan bapak gagal sihhh....warga 58% harusnya ikut membiayai program makan siang gratis yg gagal ini donggg . kasihan dong bapak pusing nyari sumber dana makan siang . Sampe dana zakat aja di embat wkwkwkwkwkwk,masa program andal bapak gagal sih warga harus ikut biaya program makan siang gratis yang gagal ini dong kasihan dong bapak pusing cari sumber dana makan siang sampai dana zakat saja di embat wkwkwkwkwkwk,Negatif
Tujuan program makan siang gratis: Mencegah stunting ï¸ Memberikan asupan gizi ï¸ Meningkatkan rasa syukur ï¸,tuju program makan siang gratis cegah stunting  beri asupan gizi  tingkat rasa syukur ,Positif
Setiap keputusan pasti bakal ada plus minusnya. Tinggal bagaimana kita menyikapinya. Program makan siang gratis dari pemerintah lg heboh karena ada yg komentar gak suka makanannya makanannya gak enak.,tiap putus pasti bakal ada plus minus tinggal bagaimana kita sikap program makan siang gratis dari perintah lagi heboh karena ada yang komentar tidak suka makan makan tidak enak,Negatif
@ARSIPAJA Cair berapa sih sampe segitunya belain program yang kurang masuk akal ini? Makan siang gratis ini ibarat orang miskin sok-sokan mau ngasih makan sekampung trus pas udah jalan bingung duit darimana. Udah tau dipaksain tetep aja dibelain. Karena duit ga ada trus ya ngasih seadanya,cair berapa sih sampai segitunya bain program yang kurang masuk akal ini makan siang gratis ini ibarat orang miskin sok sok mau beri makan kampung terus pas sudah jalan bingung uang darimana sudah tahu dipaksain tetap saja bain karena uang tidak ada terus iya beri ada,Negatif
ngebandingin nasi box anaknya sama program makan siang gratis ini jelas jauh ga masuk akal. ni program mending udahan ga sinkron bgt sama standar isi piringku dari kemenkes. bukannya menciptakan generasi emas yg pintar nan sehat malah nambah2 masalah kesehatan,ngebandingin nasi box anak sama program makan siang gratis ini jelas jauh tidak masuk akal ini program lebih baik udahan tidak sinkron banget sama standar isi piring dari kemenkes bukan cipta generasi emas yang pintar nan sehat bahkan nambah masalah sehat,Negatif
Program makan siang gratis yg katanya untuk perbaikan gizi jg berubah jadi program harus bersyukur basi ga basi makan aja dek Keracunan? Harus bersyukur ya dek udh dikasih makan gratis. Ga boleh ngeluh. Makanan basi? Telen aja dek ,program makan siang gratis yang kata untuk baik gizi juga ubah jadi program harus syukur basi tidak basi makan saja adik racun harus syukur iya adik sudah kasih makan gratis tidak boleh ngeluh makan basi telen saja adik,Negatif
Seharusnya gerindra juga sadar dan berkaca diri sih Program Makan Siang Bergizi Gratis juga masih banyak sop yg salah misalnya keracunan (daging belum matang) dan makanan nya tidak sesuai selera dengan lidah siswa terutama di kota dst taukan pastinya?,harus gerindra juga sadar dan kaca diri sih program makan siang gizi gratis juga masih banyak sop yang salah misal racun daging belum matang dan makan nya tidak sesuai selera dengan lidah siswa utama di kota dan terus tau pasti,Negatif
so intinya GW SANGAT MENDUKUNG PROGRAM MAKAN SIANG GRATIS kenapa? karena sebagai anak yang tumbuh dari keluarga kurang mampu gw tau dengan jelas rasanya sekolah seharian tapi buat makan aja ga bisa karena ga ada duit mau beli aluk yg murah takut di ceng in anak yang lain,so inti saya sangat dukung program makan siang gratis kenapa karena bagai anak yang tumbuh dari keluarga kurang mampu saya tahu dengan jelas rasa sekolah hari tapi buat makan saja tidak bisa karena tidak ada uang mau beli aluk yang murah takut di ceng in anak yang lain,Negatif
Gw tuh tadi siang mimpi ini program makan siang gratis akhirnya diberhentiin wkwkwk mana udah seneng bgt. Ternyata cm mimpi. Kocak.,saya itu tadi siang mimpi ini program makan siang gratis akhir diberhentiin tawa mana sudah senang banget nyata cuma mimpi kocak,Negatif
Taste buds orang beda-beda. Ya kalau emang gak enak mah gausah dipaksa makan malah bikin trauma makan aja. Emang ni program makan siang gak jelas buang-buang dana lama-lama. Perekonomian belum semaju US Korea sama China sok-sok bikin program makan siang gratis,taste buds orang beda beda iya kalau memang tidak enak mah tidak usah paksa makan bahkan bikin trauma makan saja memang ini program makan siang tidak jelas buang buang dana lama lama ekonomi belum maju us korea sama china sok sok bikin program makan siang gratis,Negatif
@antaranews Puyeng sendiri kan kalian. Makanya kalau gak punya duit jangan sok gaya2an bikin program ini itu IKN lah kereta cepat lah makan siang gratis lah !!,puyeng sendiri kan kalian karena kalau tidak punya uang jangan sok gaya atas nama bikin program ini itu ikn lah kereta cepat lah makan siang gratis lah,Negatif
Makanya kalau gak punya duit jangan sok2an bikin program ini itu IKN lah makan siang gratis lah kereta cepat lah... Ujung2nya rakyat juga kan yang lo palakin !!! https://t.co/qnKBOW22kA,karena kalau tidak punya uang jangan sok atas nama bikin program ini itu ikn lah makan siang gratis lah kereta cepat lah ujung nya rakyat juga kan yang kamu palakin,Negatif
@detikcom Klo ini pramono rano agak agak. Udah ada makan siang gratis cari program lain lah. Misalnya transportasi gratis gt.,kalau ini pramono rano agak agak sudah ada makan siang gratis cari program lain lah misal transportasi gratis begitu,Negatif
@emgininamakuu kudu di poles kepala botaknya ga banget tbtb jadi pahlawan buat makan siang gratis maksudnya kita semua tau ini program emg problematik dari ada dewan yg blg rakyat hrs ikutan iuran lagi buat ini program terus mau ngecut duit zakat buat masuk ke program ini pula,harus di poles kepala botak tidak banget tbtb jadi pahlawan buat makan siang gratis maksud kita semua tahu ini program memang problematik dari ada dewan yang bilang rakyat harus ikut iur lagi buat ini program terus mau ngecut uang zakat buat masuk ke program ini pula,Negatif
*INGAT ITU AZAB ALLAH SWT......* *Kacau-Balau ini* ðŸ‡®ðŸ‡© ust Fatih Karim Dana Zakat mau dipake program makan siang gratis. Omon omon kalo memang gak ada dananya untuk apa Bikin program makan gratis ya udah batalkan saja rakyat pasti maklum lah https://t.co/Nkiw2OTOIi,ingat itu azab allah swt kacau balau ini   ust fatih karim dana zakat mau pakai program makan siang gratis omon omon kalau memang tidak ada dana untuk apa bikin program makan gratis iya sudah batal saja rakyat pasti maklum lah,Negatif
@kegblgnunfaedh MIRIS!!!! Sangat menyedihkan ditengah gencarnya program makan siang gratis malah ada anak yatim piatu meninggal karena kelaparan,miris sangat sedih tengah gencar program makan siang gratis bahkan ada anak yatim piatu tinggal karena lapar,Negatif
@ARSIPAJA Program makan siang gratis tapi bayar pake iuran? Ini sih bukan program makan lebih kayak acara patungan nasional,program makan siang gratis tapi bayar pakai iur ini sih bukan program makan lebih kayak acara patungan nasional,Negatif
@ARSIPAJA Makan siang gratis dari pemerintah tapi kok jadi kayak program 'iuran makan bersama'? Ini program apa patungan sih,makan siang gratis dari perintah tapi kok jadi kayak program iur makan sama ini program apa patungan sih,Negatif
@ARSIPAJA Katanya sih makan siang gratis tapi kok malah kayak menu diet gila? Gizi ga ada bonusnya malah racun. Ini program makan sehat atau apa sih wkwk,kata sih makan siang gratis tapi kok bahkan kayak menu diet gila gizi tidak ada bonus bahkan racun ini program makan sehat atau apa sih tertawa,Negatif
Kesalahan program Makan Bergizi Gratis(MBG) adl penamaan. Cb dulu gak diubah dr Makan Siang Gratis,salah program makan gizi gratis mbg adl nama cb dulu tidak ubah dari makan siang gratis,Positif
@cingreborn @corbuzier Pe'a banget ga bs bandingin nasi box gratis di program makan siang gratis sama nasi box syuting atau tempat dia kerja cb azka suruh makan siang gratis keracunan gak cb,pe a banget tidak bisa bandingin nasi box gratis di program makan siang gratis sama nasi box syuting atau tempat dia kerja cb azka suruh makan siang gratis racun tidak cb,Negatif
@detikcom Mungkin maksudnya Anggaran Pemda Jakarta untuk (Program Daerah) Sarapan Gratis dialihkan untuk (Program Pusat) Makan Siang Gratis.,mungkin maksud anggar perintah daerah jakarta untuk program daerah sarap gratis alih untuk program pusat makan siang gratis,Positif
@berlianidris Orang tu kenapa dah? Padahal anak-anak itu speak the truth bahwa program makan siang gratis itu enggak sesuai dan malah ngawur. Orang jujur malah diserang. Freakkk,orang itu kenapa sudah padahal anak anak itu speak the truth bahwa program makan siang gratis itu tidak sesuai dan bahkan bicara sembarang orang jujur bahkan serang freak,Negatif
@googlemas @profesor_saham Underline nama programnya ya cok Makan BERGIZI Gratis. Bukan cuma makan siang GRATIS aja. Org katanya target program MBG ini buat nurunin angka STUNTING. Kalo makanan yg dikasih jg asal2an gmn bisa tercapai dong targetnya???,saham underline nama program iya cok makan gizi gratis bukan cuma makan siang gratis saja orang kata target program mbg ini buat nurunin angka stunting kalau makan yang kasih juga asal atas nama bagaimana bisa capai dong target,Negatif
@kegblgnunfaedh Siapa bilang gk ada wkt jamannya pak Anies jd gubernur sekolahÂ² jakarta sdh ada program makan siang gratis bergizi knp mereka hapus dan skr di pakai lg buat janji kampanye dan skr justru jd masalah semua?prog. makan gratis di masjidÂ² justru lbh baik lbh layak dan bergizi ..,siapa bilang tidak ada waktu jaman pak anies jadi gubernur sekolah jakarta sudah ada program makan siang gratis gizi kenapa mereka hapus dan sekarang di pakai lagi buat janji kampanye dan sekarang justru jadi masalah semua prog makan gratis di masjid justru lebih baik lebih layak dan gizi,Positif
@ARSIPAJA Yeuu lu 6jt aja keracunan gimana yg 10rebu bjirr emang pada intinya mah ini program makan siang gratis harus di benahi atau gak usah di laksanakan dulu mending anggaran-anggaran dialokasikan ke hal-hal yang lebih urgent,yeuu kamu jt saja racun bagaimana yang rebu bjirr memang pada inti mah ini program makan siang gratis harus di benah atau tidak perlu di laksana dulu lebih baik anggar anggar alokasi ke hal hal yang lebih urgent,Negatif
@ARSIPAJA I don't get it dimana korelasi antara program makan siang gratis utk perbaikan gizi dan anaknya makan nasi kotak di tempat syuting? Emg si azka mkn nasi kotak di tmpt syuting buat perbaikan gizi? Emang kalo bukan org kaya indra perasanya ga relevan buat nentuin mknan enak?,i don t get it mana korelasi antara program makan siang gratis untuk baik gizi dan anak makan nasi kotak di tempat syuting memang si azka makan nasi kotak di tempat syuting buat baik gizi memang kalau bukan orang kaya indra asa tidak relevan buat nentuin mknan enak,Positif
Karena program makan siang gratis ini sangat banyak memakan anggaran Kalau d batalin kena protes Ya terpaksa di realisasikan,karena program makan siang gratis ini sangat banyak makan anggar kalau di batalin kena protes iya paksa di realisasi,Negatif
Om om gapake baju mau mukul anak kecil gara-gara gasuka sama masakan dari program makan siang gratis. What kind of world we're livin in,om om gapake baju mau mukul anak kecil gara gara gasuka sama masakan dari program makan siang gratis what kind of world we reply livin in,Positif
